DateTime,Number of Cargo Ships,Number of Tanker Ships,7-day Moving Average,Prior Year: 7-day Moving Average,Daily Transit Trade Volume (Metric Ton),7-day Moving Average,Prior Year: 7-day Moving Average
9/4/19,28,16,53.14285714,,4376763.845,3844637.643,
9/3/19,38,19,54.85714286,,3848073.179,3750872.532,
9/2/19,40,12,54.85714286,,3579997.152,3776678.732,
9/1/19,46,18,56,,3598163.445,3853260.71,
8/31/19,28,16,56,,3695470.102,3823284.911,
8/30/19,49,13,58,,3801348.576,3978408.752,
8/29/19,37,12,58.85714286,,4012647.199,4059876.117,
8/28/19,39,17,59.28571429,,3720408.072,4067103.34,
8/27/19,38,19,58.71428571,,4028716.58,4175768.719,
8/26/19,42,18,58.14285714,,4116070.995,4139622.732,
8/25/19,44,20,56,,3388332.85,3984171.929,
8/24/19,43,15,54.14285714,,4781336.989,3841378.152,
8/23/19,52,16,52.14285714,,4371620.135,3762754.22,
8/22/19,35,17,50.28571429,,4063237.757,3659412.273,
8/21/19,34,18,51.42857143,,4481065.727,3558855.884,
8/20/19,42,11,50.85714286,,3775694.668,3468750.231,
8/19/19,33,12,51.14285714,,3027915.376,3408452.384,
8/18/19,41,10,52.71428571,,2388776.415,3565500.373,
8/17/19,32,12,54,,4230969.465,3722263.447,
8/16/19,36,19,55.71428571,,3648226.504,3672105.82,
8/15/19,48,12,56,,3359343.031,3774697.82,
8/14/19,33,15,54.85714286,,3850326.155,3858449.651,
8/13/19,39,16,57,,3353609.742,3905441.488,
8/12/19,39,17,58,,4127251.3,4107160.264,
8/11/19,42,18,56.42857143,,3486117.935,3910475.638,
8/10/19,38,18,54.85714286,,3879866.071,3850111.208,
8/9/19,41,16,55.71428571,,4366370.508,3797820.823,
8/8/19,33,19,56.28571429,,3945605.846,3944089.692,
8/7/19,43,20,59.42857143,,4179269.016,4117675.39,
8/6/19,44,18,57.71428571,,4765641.171,4025484.703,
8/5/19,34,11,57.28571429,,2750458.919,3919925.785,
8/4/19,36,13,57.71428571,,3063566.926,4054948.431,
8/3/19,46,16,59.14285714,,3513833.377,4128268.25,
8/2/19,43,18,57.42857143,,5390252.59,4167767.954,
8/1/19,48,26,56.14285714,,5160705.729,3959178.588,
7/31/19,41,10,54.28571429,,3533934.21,3796839.392,
7/30/19,45,14,54,,4026728.742,3937801.502,
7/29/19,28,20,53.28571429,,3695617.447,3880150.694,
7/28/19,40,19,52.57142857,,3576805.654,3761983.295,
7/27/19,36,14,51.28571429,,3790331.303,3757067.773,
7/26/19,43,9,52.28571429,,3930127.03,3733859.196,
7/25/19,42,19,52.42857143,,4024331.359,3824177.506,
7/24/19,33,16,51.85714286,,4520668.977,3772444.464,
7/23/19,38,16,51.28571429,,3623173.089,3695250.01,
7/22/19,38,5,50.85714286,,2868445.652,3627471.176,
7/21/19,33,17,53,,3542396.997,3787539.259,
7/20/19,42,15,53.57142857,,3627871.269,3892286.474,
7/19/19,43,10,53.57142857,,4562355.202,3909290.838,
7/18/19,40,17,52.14285714,,3662200.061,3877707.061,
7/17/19,33,12,52.42857143,,3980307.803,3958278.145,
7/16/19,37,14,53.42857143,,3148721.246,3998290.684,
7/15/19,41,17,54.14285714,,3988922.237,4109643.476,
7/14/19,36,18,53.85714286,,4275627.501,4094508.431,
7/13/19,41,16,53.85714286,,3746901.816,4002498.207,
7/12/19,30,13,53.28571429,,4341268.762,3934771.714,
7/11/19,34,25,54.42857143,,4226197.647,3873667.135,
7/10/19,44,8,52.28571429,,4260395.58,3759116.134,
7/9/19,39,17,51.57142857,,3928190.791,3675715.764,
7/8/19,40,16,50.85714286,,3882976.917,3566458.544,
7/7/19,29,25,50,,3631555.937,3473030.72,
7/6/19,41,12,48.57142857,,3272816.364,3433787.391,
7/5/19,39,12,48.14285714,,3913536.71,3504013.996,
7/4/19,25,19,50.85714286,,3424340.637,3637146.552,
7/3/19,38,9,51.57142857,,3676592.994,3596111.396,
7/2/19,37,14,52.14285714,,3163390.247,3737683.019,
7/1/19,36,14,52.42857143,,3228982.151,3666812.747,
6/30/19,29,15,51.71428571,,3356852.631,3646991.954,
6/29/19,37,13,51.71428571,,3764402.599,3678167.362,
6/28/19,52,18,51.57142857,,4845464.603,3647109.14,
6/27/19,36,13,49,,3137094.543,3503304.009,
6/26/19,36,15,48.71428571,,4667594.356,3560180.517,
6/25/19,34,19,47.57142857,,2667298.349,3466549.021,
6/24/19,30,15,47.14285714,,3090236.595,3450422.565,
6/23/19,34,10,47.14285714,,3575080.491,3517934.547,
6/22/19,31,18,48.42857143,,3546995.046,3448236.263,
6/21/19,39,13,48,,3838828.681,3520083.538,
6/20/19,33,14,47.71428571,,3535230.099,3498222.144,
6/19/19,35,8,48,,4012173.888,3496589.361,
6/18/19,39,11,47.71428571,,2554413.159,3436034.822,
6/17/19,35,10,48.28571429,,3562820.464,3604998.055,
6/16/19,29,24,50.28571429,,3087192.506,3712457.614,
6/15/19,35,11,50.85714286,,4049925.973,3826799.706,
6/14/19,33,17,50.14285714,,3685798.918,3810329.434,
6/13/19,24,25,51.14285714,,3523800.618,3873450.188,
6/12/19,33,8,51.57142857,,3588292.118,3883847.715,
6/11/19,35,19,54.42857143,,3737155.792,4088676.392,
6/10/19,42,17,53.85714286,,4315037.376,4052400.836,
6/9/19,37,20,52.42857143,,3887587.146,3856372.583,
6/8/19,28,13,51.71428571,,3934634.071,3744006.107,
6/7/19,37,20,51.57142857,,4127644.198,3658456.584,
6/6/19,36,16,51.14285714,,3596583.304,3761835.757,
6/5/19,41,20,53,,5022092.86,3700339.494,
6/4/19,34,16,51,,3483226.899,3610930.886,
6/3/19,42,7,53,,2942839.606,3655741.838,
6/2/19,29,23,53.14285714,,3101021.81,3651786.178,
6/1/19,26,14,53.14285714,,3335787.408,3642556.079,
5/31/19,43,11,53.42857143,,4851298.413,3599293.679,
5/30/19,39,26,52.14285714,,3166109.465,3528360.892,
5/29/19,34,13,51.28571429,,4396232.6,3517067.289,
5/28/19,48,16,52.14285714,,3796903.568,3553208.455,
5/27/19,34,16,51.85714286,,2915149.982,3637550.447,
5/26/19,36,16,52,,3036411.115,3722507.555,
5/25/19,31,11,52.42857143,,3032950.608,3721724.676,
5/24/19,29,16,52,,4354768.903,3847677.038,
5/23/19,40,19,52.14285714,,3087054.248,3787760.429,
5/22/19,36,17,51.85714286,,4649220.76,3976292.609,
5/21/19,40,22,51.85714286,,4387297.513,3866841.632,
5/20/19,35,16,51.42857143,,3509849.738,3760676.395,
5/19/19,34,21,52,,3030930.959,3726182.059,
5/18/19,32,7,50.71428571,,3914617.147,3757341.414,
5/17/19,32,14,52.14285714,,3935352.635,3802848.117,
5/16/19,36,21,54.57142857,,4406779.508,3807331.773,
5/15/19,36,17,51.71428571,,3883063.926,3610425.992,
5/14/19,40,19,51.14285714,,3644140.855,3681837.752,
5/13/19,41,14,51,,3268389.382,3803761.677,
5/12/19,35,11,51.42857143,,3249046.444,3763392.626,
5/11/19,26,23,51.28571429,,4233164.07,3724080.629,
5/10/19,45,18,51.28571429,,3966738.226,3641390.469,
5/9/19,26,11,49.57142857,,3028439.044,3655572.535,
5/8/19,37,12,50.71428571,,4382946.244,3668550.955,
5/7/19,42,16,51.85714286,,4497608.331,3737737.782,
5/6/19,47,11,51.28571429,,2985806.022,3644315.256,
5/5/19,28,17,51.71428571,,2973862.464,3860042.211,
5/4/19,33,16,51.71428571,,3654332.95,3798978.451,
5/3/19,34,17,52.85714286,,4066012.688,3840294.514,
5/2/19,30,15,52.57142857,,3119287.989,3759949.235,
5/1/19,40,17,52.28571429,,4867254.032,3799804.049,
4/30/19,33,21,52.14285714,,3843650.646,3669378.13,
4/29/19,38,23,53,,4495894.71,3622537.759,
4/28/19,38,7,53.14285714,,2546416.14,3568876.348,
4/27/19,45,12,53.57142857,,3943545.393,3713417.878,
4/26/19,28,21,50,,3503595.737,3477612.983,
4/25/19,34,9,51,,3398271.684,3575335.627,
4/24/19,45,11,52.42857143,,3954272.6,3624346.683,
4/23/19,38,22,52,,3515768.046,3773185.466,
4/22/19,39,23,52,,4120264.838,3744725.379,
4/21/19,33,15,50.42857143,,3558206.848,3629544.723,
4/20/19,22,10,50.85714286,,2292911.129,3667838.262,
4/19/19,43,13,52.42857143,,4187654.249,3786055.632,
4/18/19,32,21,50.42857143,,3741349.069,3725743.614,
4/17/19,39,14,51.57142857,,4996144.081,3687693.44,
4/16/19,46,14,50.28571429,,3316547.437,3503628.119,
4/15/19,38,13,50.71428571,,3314000.249,3682920.631,
4/14/19,34,17,52.57142857,,3826261.619,3757809.501,
4/13/19,30,13,51.14285714,,3120432.722,3631219.41,
4/12/19,32,10,51.71428571,,3765470.119,3719593.136,
4/11/19,45,16,54.57142857,,3474997.851,3873810.478,
4/10/19,30,14,53.71428571,,3707686.833,3890247.395,
4/9/19,42,21,54.57142857,,4571595.023,3965969.14,
4/8/19,45,19,53.57142857,,3838222.341,3791070.467,
4/7/19,27,14,54.42857143,,2940130.979,3786727.89,
4/6/19,32,15,53.71428571,,3739048.809,3725589.543,
4/5/19,43,19,53.42857143,,4844991.508,3721317.682,
4/4/19,36,19,52.85714286,,3590056.273,3693390.507,
4/3/19,31,19,54.14285714,,4237739.049,3644355.009,
4/2/19,42,14,53.42857143,,3347304.31,3598974.089,
4/1/19,46,24,52,,3807824.304,3695206.552,
3/31/19,24,12,48.85714286,,2512162.55,3584133.614,
3/30/19,32,13,51,,3709145.782,3636086.647,
3/29/19,39,19,51.57142857,,4649501.282,3686020.835,
3/28/19,46,18,49.85714286,,3246807.787,3421512.213,
3/27/19,38,7,47,,3920072.611,3328441.829,
3/26/19,31,15,47.42857143,,4020931.55,3462016.56,
3/25/19,28,20,50,,3030313.733,3405995.692,
3/24/19,32,19,49.28571429,,2875833.786,3376227.596,
3/23/19,31,18,47.71428571,,4058685.095,3392514.194,
3/22/19,29,17,47,,2797940.928,3215943.208,
3/21/19,31,13,47.42857143,,2595315.1,3313582.37,
3/20/19,30,18,49.71428571,,4855095.725,3469798.168,
3/19/19,42,22,48.85714286,,3628785.478,3333849.093,
3/18/19,31,12,47.14285714,,2821937.059,3344832.083,
3/17/19,27,13,49.28571429,,2989839.971,3403240.905,
3/16/19,32,12,51.57142857,,2822688.193,3425482.662,
3/15/19,33,16,53.71428571,,3481415.066,3517458.172,
3/14/19,38,22,53.42857143,,3688825.681,3576043.71,
3/13/19,31,11,52.42857143,,3903452.203,3593424.147,
3/12/19,32,20,54,,3705666.409,3502884.519,
3/11/19,35,23,54.14285714,,3230798.813,3492180.603,
3/10/19,35,21,53.42857143,,3145532.271,3516656.922,
3/9/19,34,25,53.42857143,,3466516.763,3709057.662,
3/8/19,31,16,52.42857143,,3891513.83,3795244.065,
3/7/19,31,22,53.42857143,,3810488.741,3786780.346,
3/6/19,35,18,53.57142857,,3269674.806,3676603.726,
3/5/19,34,19,51.42857143,,3630738.996,3681251.563,
3/4/19,30,23,50.85714286,,3402133.048,3694929.59,
3/3/19,41,15,50.42857143,,4492337.448,3623000.205,
3/2/19,37,15,49,,4069821.583,3463388.949,
3/1/19,34,20,49.85714286,,3832267.797,3511621.008,
2/28/19,36,18,50.57142857,,3039252.402,3561499.841,
2/27/19,28,10,50,,3302209.669,3642371.788,
2/26/19,35,14,51.85714286,,3726485.181,3788868.397,
2/25/19,36,14,51.85714286,,2898627.356,3679862.526,
2/24/19,31,15,51.28571429,,3375058.651,3702752.555,
2/23/19,43,15,52,,4407445.998,3721925.201,
2/22/19,39,20,51.57142857,,4181419.626,3575546.617,
2/21/19,39,11,48.28571429,,3605356.031,3394520.912,
2/20/19,32,19,47.42857143,,4327685.937,3223524.642,
2/19/19,36,13,46.42857143,,2963444.079,3223792.556,
2/18/19,29,17,48.14285714,,3058857.562,3379717.149,
2/17/19,33,18,50.14285714,,3509267.175,3504916.707,
2/16/19,35,20,48.85714286,,3382795.91,3495819.888,
2/15/19,29,7,49.42857143,,2914239.687,3547200.197,
2/14/19,27,17,51.14285714,,2408382.142,3715491.019,
2/13/19,32,12,53.14285714,,4329561.336,3899932.544,
2/12/19,37,24,54.71428571,,4054916.234,4038367.125,
2/11/19,41,19,55.85714286,,3935254.466,4093874.925,
2/10/19,30,12,53.28571429,,3445589.444,3971534.286,
2/9/19,47,12,54.42857143,,3742458.072,3970484.012,
2/8/19,30,18,52.28571429,,4092275.436,3927019.584,
2/7/19,36,22,52.28571429,,3699472.823,3807877.544,
2/6/19,40,15,49.71428571,,5298603.402,3678872.282,
2/5/19,50,19,50.14285714,,4443470.834,3562274.126,
2/4/19,24,18,47,,3078869.993,3293816.504,
2/3/19,38,12,48.14285714,,3438237.524,3401445.636,
2/2/19,32,12,48.14285714,,3438207.078,3323930.919,
2/1/19,37,11,48.57142857,,3258281.153,3376873.933,
1/31/19,22,18,48.71428571,,2796435.992,3391391.355,
1/30/19,42,16,49.71428571,,4482416.307,3496581.32,
1/29/19,33,14,50.42857143,,2564267.48,3569592.119,
1/28/19,32,18,52.42857143,,3832273.916,3748407.42,
1/27/19,31,19,52.42857143,,2895634.506,3690338.159,
1/26/19,35,12,53,,3808808.18,3706574.405,
1/25/19,33,16,53.28571429,,3359903.107,3700051.374,
1/24/19,31,16,52.28571429,,3532765.742,3699393.933,
1/23/19,43,20,51.14285714,,4993491.899,3522514.702,
1/22/19,38,23,48,,3815974.589,3385780.464,
1/21/19,28,22,46.28571429,,3425789.089,3324138.091,
1/20/19,42,12,46.71428571,,3009288.229,3251661.7,
1/19/19,33,16,44.71428571,,3763146.964,3258833.509,
1/18/19,29,13,44.14285714,,3355301.017,3238267.137,
1/17/19,24,15,45.85714286,,2294611.128,3261363.413,
1/16/19,28,13,47.57142857,,4036352.234,3427738.032,
1/15/19,30,19,50.14285714,,3384477.974,3415940.28,
1/14/19,43,10,50.14285714,,2918454.356,3521086.212,
1/13/19,25,15,49.28571429,,3059490.888,3474386.322,
1/12/19,33,12,50.85714286,,3619182.36,3502341.855,
1/11/19,34,20,50.71428571,,3516974.953,3552637.824,
1/10/19,35,16,49.85714286,,3459233.462,3568623.119,
1/9/19,40,19,51.85714286,,3953767.967,3538918.639,
1/8/19,38,11,50.71428571,,4120499.498,3525470.044,
1/7/19,32,15,55.85714286,,2591555.126,3620678.343,
1/6/19,32,19,57.33333333,,3255179.621,3792198.879,
1/5/19,31,13,58.6,,3971254.141,3899602.731,
1/4/19,33,15,62.25,,3628872.016,3881689.878,
1/3/19,41,24,67,,3251302.105,3965962.499,
1/2/19,41,10,68,,3859627.801,4323292.696,
1/1/19,63,22,85,,4786957.59,4786957.59,
